"source_file","format","dimensions","file_size_bytes","transparency","pages_used","display_dimensions","fold_context","decorative_or_meaningful","loading","candidate_output_formats","responsive_variants_required","referenced"
"assets/photos/rejuvenescimento-facial-momento-de-cuidado-biomedica-esteta-franciele-sofiati-biomedica-esteta-gleba-palhano-02.png","png","1122x1402","1564364","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/bioestimulador-colageno-toque-tecnico-pele-saudavel-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1564045","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/vasinhos-faciais-sala-clinica-contorno-facial-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1549221","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/Fran-in-her-clinic/ChatGPT Image 4 de set. de 2026, 12_26_23.png","png","1672x941","1548274","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/photos/bioestimulador-colageno-plano-aproximado-pele-saudavel-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1547901","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/portraits/microagulhamento-resultado-bioestimulador-colageno-consulta-presencial-asset-estetica-gleba-palhano.png","png","1122x1402","1542278","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/rejuvenescimento-facial-plano-aproximado-avaliacao-estetica-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1528662","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/portraits/tratamento-capilar-rejuvenescimento-facial-avaliacao-estetica-asset-estetica-londrina-centro.png","png","1122x1402","1527624","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/peeling-quimico-plano-aproximado-acolhimento-clinico-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1526269","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/vasinhos-faciais-luz-natural-planejamento-individual-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1522076","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/bioestimulador-colageno-composicao-minimal-consulta-presencial-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1518793","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/vasinhos-faciais-plano-aproximado-planejamento-individual-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1513811","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/bioestimulador-colageno-gesto-delicado-consulta-presencial-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1509545","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/peeling-quimico-luz-natural-acolhimento-clinico-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1508383","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/bioestimulador-colageno-toque-tecnico-pele-saudavel-franciele-sofiati-biomedica-esteta-londrina-centro-02.png","png","1122x1402","1503044","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/vasinhos-faciais-momento-de-cuidado-rosto-natural-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1493140","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/chatbot/ChatGPT Image 23 de jul. de 2026, 08_22_35.png","png","1254x1254","1481329","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1254","false"
"assets/photos/bioestimulador-colageno-acabamento-premium-pele-saudavel-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1477141","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/vasinhos-faciais-presenca-profissional-cuidado-personalizado-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1471318","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/bioestimulador-colageno-gesto-delicado-consulta-presencial-franciele-sofiati-biomedica-esteta-gleba-palhano-02.png","png","1122x1402","1468176","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/portraits/barreira-cutanea-consulta-personalizada-tecnologia-segura-asset-estetica-gleba-palhano.png","png","1122x1402","1463835","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/icons/menu-abrir-estetica-avancada-simbolo-digital-sofiati-gleba-palhano-05.png","png","1122x1402","1462928","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/bioestimulador-colageno-textura-refinada-resultado-discreto-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1420044","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/rejuvenescimento-facial-composicao-minimal-naturalidade-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1398206","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/portraits/flacidez-corporal-bioestimulador-colageno-pele-saudavel-asset-estetica-londrina-centro.webp","webp","1267x1900","1266132","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/quotations/valores-peeling-quimico-autocuidado-frase-franciele-sofiati-gleba-palhano.webp","webp","1267x1900","1266132","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/trans.portraits/limpeza-profunda-rejuvenescimento-facial-elegancia-sofiati-asset-estetica-londrina-centro.webp","webp","1267x1900","1266132","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/brand/monograma-franciele-sofiati-pele-saudavel-estetica-avancada-londrina-centro.png","png","1134x1183","1229286","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/shared/brand/logotipo-franciele-sofiati-pele-saudavel-estetica-avancada-londrina-centro.png","png","1134x1183","1229286","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/shared/social/localizacao-agenda-estetica-avancada-simbolo-digital-sofiati-gleba-palhano-10.png","png","1134x1183","1229286","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/icons/fechar-seguranca-estetica-avancada-simbolo-digital-sofiati-gleba-palhano-06.png","png","1122x1402","1224845","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/icons/seta-agenda-blog-simbolo-digital-sofiati-londrina-centro.png","png","1122x1402","1208199","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/peeling-quimico-perfil-sereno-clinica-premium-franciele-sofiati-biomedica-esteta-londrina-centro.png","png","1122x1402","1207123","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/peeling-quimico-detalhe-editorial-autocuidado-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1167945","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/hero/rejuvenescimento-facial-naturalidade-estetica-avancada-imagem-destaque-franciele-sofiati-gleba-palhano.webp","webp","1267x1900","1148460","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/photos/peeling-quimico-atendimento-calmo-protocolo-avancado-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1147880","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/shared/brand/logotipo-franciele-sofiati-contorno-facial-estetica-avancada-gleba-palhano.png","png","1254x1254","1146134","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1254","false"
"assets/icons/abrir-download-estetica-avancada-simbolo-digital-sofiati-londrina-centro-08.png","png","1122x1402","1078267","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/hero/bioestimulador-colageno-consulta-presencial-estetica-avancada-imagem-destaque-franciele-sofiati-gleba-palhano.webp","webp","1267x1900","1070852","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/hero/peeling-quimico-clinica-premium-estetica-avancada-imagem-destaque-franciele-sofiati-londrina-centro.webp","webp","1267x1900","1070852","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/treatments/services/mesoterapia-capilar.png","png","1672x941","1061241","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/photos/peeling-quimico-sala-clinica-protocolo-avancado-franciele-sofiati-biomedica-esteta-gleba-palhano.png","png","1122x1402","1042102","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/shared/social/estetica-avancada-londrina-franciele-sofiati-preview-social.png","png","1200x630","968158","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/portraits/cuidados-pos-rejuvenescimento-facial-naturalidade-asset-estetica-gleba-palhano.webp","webp","1267x1900","952608","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/quotations/valores-vasinhos-faciais-planejamento-individual-frase-franciele-sofiati-londrina-centro.webp","webp","1267x1900","952608","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/trans.portraits/skinbooster-tecnologia-vasinhos-faciais-contorno-facial-asset-estetica-gleba-palhano.webp","webp","1267x1900","952608","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/portraits/vasinhos-faciais-vasinhos-faciais-cuidado-personalizado-asset-estetica-londrina-centro.webp","webp","1267x1900","921550","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/posts/retratos-publicacoes-bioestimulador-colageno-resultado-discreto-asset-estetica-gleba-palhano.webp","webp","1267x1900","921550","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/quotations/valores-bioestimulador-colageno-renovacao-cutanea-frase-franciele-sofiati-londrina-centro.webp","webp","1267x1900","921550","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/trans.portraits/rejuvenescimento-facial-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.webp","webp","1267x1900","921550","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/hero/peeling-quimico-acolhimento-clinico-consulta-imagem-destaque-franciele-sofiati-londrina-centro.webp","webp","901x1421","899676","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 901","false"
"assets/hero/consulta-personalizada-expertise-estetica-estetica-avancada-imagem-destaque-franciele-sofiati-londrina-centro.png","webp","1267x1900","893842","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/hero/peeling-quimico-autocuidado-estetica-avancada-imagem-destaque-franciele-sofiati-gleba-palhano-03.png","webp","1267x1900","893842","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/hero/vasinhos-faciais-rosto-natural-estetica-avancada-imagem-destaque-franciele-sofiati-gleba-palhano.webp","webp","1267x1900","893842","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/portraits/tratamento-melasma-vasinhos-faciais-contorno-facial-asset-estetica-gleba-palhano.webp","webp","1384x1900","866054","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1384","false"
"assets/quotations/valores-peeling-quimico-clinica-premium-frase-franciele-sofiati-londrina-centro.webp","webp","1384x1900","866054","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1384","false"
"assets/trans.portraits/preenchimento-facial-consulta-personalizada-tecnologia-segura-asset-estetica-gleba-palhano.webp","webp","1384x1900","866054","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1384","false"
"assets/hero/vasinhos-faciais-planejamento-individual-estetica-avancada-imagem-destaque-franciele-sofiati-londrina-centro.webp","webp","1433x1900","846990","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1433","false"
"assets/portraits/cicatrizes-acne-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.webp","webp","1433x1900","846990","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1433","false"
"assets/trans.portraits/microagulhamento-experiencia-vasinhos-faciais-rosto-natural-asset-estetica-gleba-palhano.webp","webp","1433x1900","846990","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1433","false"
"assets/portraits/depilacao-laser-vasinhos-faciais-cuidado-personalizado-asset-estetica-londrina-centro.webp","webp","1374x1900","839184","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1374","false"
"assets/trans.portraits/cicatrizes-acne-rejuvenescimento-facial-avaliacao-estetica-asset-estetica-londrina-centro.webp","webp","1374x1900","839184","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1374","false"
"assets/treatments/services/microagulhamento.png","png","1672x941","831029","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/portraits/peeling-quimico-peeling-quimico-clinica-premium-asset-estetica-londrina-centro.webp","webp","1267x1900","830470","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/quotations/valores-consulta-personalizada-tecnologia-segura-frase-franciele-sofiati-gleba-palhano.webp","webp","1267x1900","830470","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/trans.portraits/bioestimulador-colageno-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.webp","webp","1267x1900","830470","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/treatments/services/peeling-ultrassonico.png","png","1672x941","824012","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/hero/bioestimulador-colageno-resultado-discreto-estetica-avancada-imagem-destaque-franciele-sofiati-gleba-palhano.webp","webp","1267x1900","818866","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/hero/rejuvenescimento-facial-avaliacao-estetica-estetica-avancada-imagem-destaque-franciele-sofiati-londrina-centro.webp","webp","1267x1900","776832","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/portraits/drenagem-pos-consulta-personalizada-saude-da-pele-asset-estetica-gleba-palhano.webp","webp","1267x1900","771246","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/quotations/valores-rejuvenescimento-facial-avaliacao-estetica-frase-franciele-sofiati-londrina-centro.webp","webp","1267x1900","771246","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/trans.portraits/couro-cabeludo-bioestimulador-colageno-resultado-discreto-asset-estetica-gleba-palhano.webp","webp","1267x1900","771246","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/hero/rejuvenescimento-facial-biomedica-esteta-estetica-avancada-imagem-destaque-franciele-sofiati-gleba-palhano.webp","webp","1374x1900","767528","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1374","false"
"assets/portraits/clareamento-manchas-vasinhos-faciais-contorno-facial-asset-estetica-gleba-palhano.webp","webp","1374x1900","767528","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1374","false"
"assets/trans.portraits/clareamento-manchas-vasinhos-faciais-contorno-facial-asset-estetica-gleba-palhano-02.webp","webp","1374x1900","767528","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1374","false"
"assets/portraits/cuidados-pos-peeling-quimico-acolhimento-clinico-asset-estetica-londrina-centro.webp","webp","1370x1900","757296","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1370","false"
"assets/trans.portraits/skinbooster-seguranca-rejuvenescimento-facial-avaliacao-estetica-asset-estetica-londrina-centro.webp","webp","1370x1900","757296","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1370","false"
"assets/portraits/vasinhos-faciais-rejuvenescimento-facial-naturalidade-asset-estetica-gleba-palhano.webp","webp","1356x1900","754174","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1356","false"
"assets/trans.portraits/rejuvenescimento-facial-bioestimulador-colageno-renovacao-cutanea-asset-estetica-londrina-centro.webp","webp","1356x1900","754174","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1356","false"
"assets/treatments/services/peim-microvasos.png","png","1672x941","735238","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/hero/consulta-personalizada-beleza-equilibrada-estetica-avancada-imagem-destaque-franciele-sofiati-londrina-centro.webp","webp","1267x1900","729878","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/social/content-pages/servicos/plataforma-harmony-de-laser-e-luz.png","png","1200x630","728764","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/portraits/toxina-botulinica-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.webp","webp","1267x1900","722582","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/trans.portraits/personalizada-seguranca-consulta-personalizada-expertise-estetica-asset-estetica-londrina-centro.webp","webp","1267x1900","722582","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1267","false"
"assets/social/content-pages/blog/afinamento-capilar-e-fotografias.png","png","1200x630","693307","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/social/content-pages/blog/toxina-botulinica-e-assimetrias.png","png","1200x630","668589","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/brand/monograma-franciele-sofiati-protocolo-avancado-estetica-avancada-gleba-palhano.png","png","1134x1183","652591","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/trans.portraits/tratamento-capilar-bioestimulador-colageno-resultado-discreto-asset-estetica-gleba-palhano.webp","webp","1495x1900","633332","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1495","false"
"assets/social/content-pages/blog/peeling-retinoico-recuperacao-planejada.png","png","1200x630","626886","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/social/content-pages/blog/poros-textura-e-expectativas.png","png","1200x630","625777","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/social/content-pages/blog/marcas-pos-acne-e-cicatrizes.png","png","1200x630","624574","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/backgrounds/estetica-avancada-momento-de-cuidado-rejuvenescimento-facial-biomedica-esteta-textura-editorial-gleba-palhano.webp","webp","2561x1672","597586","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
"assets/backgrounds/missao-toque-tecnico-rejuvenescimento-facial-avaliacao-estetica-textura-editorial-londrina-centro.webp","webp","2561x1672","597586","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
"assets/social/content-pages/blog/fotos-antes-depois-leitura-critica.png","png","1200x630","590825","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/social/content-pages/blog/acne-ativa-prioridade-antes-da-textura.png","png","1200x630","589749","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/social/content-pages/blog/cicatrizes-de-acne-textura-e-plano.png","png","1200x630","589460","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/social/content-pages/blog/microagulhamento-e-acne-inflamada.png","png","1200x630","588866","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/social/content-pages/servicos/microagulhamento.png","png","1200x630","582000","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/brand/logotipo-franciele-sofiati-saude-da-pele-estetica-avancada-gleba-palhano.webp","webp","1134x1183","574300","true","blog/botox-londrina-guia-completo.html | en/blog/botox-in-londrina-complete-guide.html | css/botox-londrina-journal.css | css/frugal-chic.css","1134x1183 | CSS-dependent","below fold | CSS-dependent","decorative | decorative unless surrounding content establishes meaning","browser default | CSS resource discovery","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1134","true"
"assets/brand/monograma-franciele-sofiati-biomedica-esteta-estetica-avancada-gleba-palhano.webp","webp","1134x1183","574300","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/brand/monograma-franciele-sofiati-expertise-estetica-estetica-avancada-londrina-centro.webp","webp","1134x1183","574300","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/shared/brand/logotipo-franciele-sofiati-planejamento-individual-estetica-avancada-londrina-centro-02.webp","webp","1134x1183","574300","true","404.html | consulta.html | cuidados.html | depoimentos.html | en/404.html | en/about.html | en/care.html | en/consultation.html | en/faq.html | en/laser.html | en/mission.html | en/results.html | en/skin.html | en/testimonials.html | en/treatments.html | en/values.html | laser.html | missao.html | pele.html | resultados.html | sobre.html | tratamentos.html | valores.html","32x32 | 31x32","above fold candidate","decorative","eager","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/shared/brand/logotipo-franciele-sofiati-protocolo-avancado-estetica-avancada-gleba-palhano-02.webp","webp","1134x1183","574300","true","cuidados.html | depoimentos.html | en/about.html | en/care.html | en/laser.html | en/mission.html | en/results.html | en/skin.html | en/testimonials.html | en/treatments.html | en/values.html | laser.html | missao.html | pele.html | resultados.html | sobre.html | tratamentos.html | valores.html","58x58 | 57x58","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/social/content-pages/servicos/peeling-de-cristal-microdermoabrasao.png","png","1200x630","572445","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/backgrounds/consulta-perfil-sereno-consulta-personalizada-expertise-estetica-textura-editorial-londrina-centro.webp","webp","2561x1672","558536","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
"assets/backgrounds/privacidade-acabamento-premium-peeling-quimico-acolhimento-clinico-textura-editorial-londrina-centro.webp","webp","2561x1672","558536","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
"assets/backgrounds/consulta-detalhe-editorial-vasinhos-faciais-rosto-natural-textura-editorial-gleba-palhano.webp","webp","2561x1672","557490","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
"assets/backgrounds/estetica-avancada-acabamento-premium-consulta-personalizada-beleza-equilibrada-textura-editorial-londrina-centro.webp","webp","2561x1672","557490","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
"assets/shared/backgrounds/estetica-avancada-composicao-minimal-rejuvenescimento-facial-naturalidade-textura-editorial-gleba-palhano.webp","webp","2561x1672","557490","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","true"
"assets/hero/rejuvenescimento-facial-elegancia-sofiati-estetica-avancada-imagem-destaque-franciele-sofiati-londrina-centro.webp","webp","1400x1900","556432","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1400","false"
"assets/portraits/harmonizacao-facial-peeling-quimico-protocolo-avancado-asset-estetica-gleba-palhano.webp","webp","1400x1900","556432","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1400","false"
"assets/quotations/valores-rejuvenescimento-facial-biomedica-esteta-frase-franciele-sofiati-gleba-palhano.webp","webp","1400x1900","556432","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1400","false"
"assets/trans.portraits/planejamento-estetico-peeling-quimico-clinica-premium-asset-estetica-londrina-centro.webp","webp","1400x1900","556432","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1400","false"
"assets/social/content-pages/servicos/peeling-de-ata.png","png","1200x630","551686","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1200","false"
"assets/backgrounds/estetica-avancada-detalhe-editorial-bioestimulador-colageno-resultado-discreto-textura-editorial-gleba-palhano.webp","webp","2561x1672","551550","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
"assets/backgrounds/estetica-avancada-material-estetico-peeling-quimico-clinica-premium-textura-editorial-londrina-centro.webp","webp","2561x1672","551550","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 2561","false"
